,0,1,2,3
775,6.021,1.603,0.742,4.615
776,5.931,0.459,1.535,3.785
777,5.592,1.355,-0.604,2.355
778,5.496,1.834,-0.099,2.018
779,5.279,0.948,0.263,1.457
780,6.238,0.826,0.529,1.553
781,4.886,0.113,1.642,3.738
782,6.173,1.758,0.021,2.505
783,3.925,2.077,0.324,2.126
784,4.646,1.738,0.809,4.052
785,7.495,0.77,1.461,4.693
786,4.672,1.033,1.206,2.661
787,5.56,1.076,-0.008,2.625
788,5.161,0.864,2.406,0.842
789,7.494,0.095,-1.45,3.027
790,5.011,2.41,3.314,1.06
791,5.652,2.917,3.873,2.268
792,5.005,2.716,2.596,1.786
793,5.481,3.527,4.078,2.975
794,5.974,3.707,3.294,2.52
795,6.222,3.456,1.971,0.738
796,6.174,2.735,3.45,0.88
797,5.437,3.29,3.67,0.516
798,7.277,3.19,3.592,0.806
799,7.154,3.124,3.131,2.104
