,0,1,2,3
773,7.041,4.63,2.304,1.345
774,5.179,1.957,1.534,1.061
775,6.818,1.926,2.524,0.597
776,6.813,2.621,1.509,1.599
777,5.66,1.869,1.898,1.385
778,6.264,3.235,2.054,0.562
779,5.951,3.444,2.097,0.587
780,5.125,3.095,2.384,0.139
781,4.792,3.618,2.177,1.387
782,5.646,2.208,2.053,0.514
783,6.079,1.938,2.992,0.375
784,5.919,2.96,1.059,2.219
785,5.416,3.167,0.81,0.756
786,5.647,2.047,1.258,0.459
787,7.056,4.516,2.295,0.411
788,5.619,2.564,2.351,0.595
789,5.995,3.513,0.555,1.404
790,5.811,3.292,1.243,1.785
791,5.839,3.224,1.975,-0.38
792,5.204,2.192,1.02,-0.24
793,6.414,3.102,1.53,-0.167
794,5.161,2.062,1.111,-0.112
795,5.914,3.695,1.573,0.031
796,5.563,4.2,2.375,1.243
797,7.173,3.214,1.528,2.845
798,5.545,3.608,1.097,1.333
799,6.071,2.142,1.163,0.884
800,3.766,3.381,1.803,5.68
801,2.488,2.103,3.135,5.37
802,4.548,3.745,2.664,4.414
803,4.429,2.389,1.158,5.544
804,3.628,1.299,2.285,4.405
805,2.671,4.421,3.155,5.884
806,3.127,2.775,2.159,3.776
807,3.37,2.498,2.976,5.396
808,2.312,2.182,1.865,4.826
809,4.07,1.816,1.762,4.515
810,3.112,2.776,2.512,4.319
811,5.095,2.374,3.539,5.108
812,2.605,3.871,1.362,4.368
813,3.119,3.858,2.085,5.95
814,4.376,1.94,2.424,5.515
815,3.729,3.577,2.585,5.652
816,4.775,3.665,2.132,3.665
817,4.122,3.24,2.018,4.733
818,3.886,3.263,2.548,6.064
819,4.758,3.459,1.432,6.442
820,3.451,3.928,2.143,4.529
821,3.295,2.471,2.263,4.013
822,3.05,3.578,2.815,4.594
823,4.073,2.434,2.234,5.791
824,4.962,2.271,1.897,4.908
825,4.708,2.778,1.146,5.411
826,2.914,3.318,2.679,4.55
827,4.495,2.976,1.53,3.478
828,3.764,3.833,2.109,4.54
829,2.914,2.679,1.747,4.85
830,4.711,2.582,2.854,5.064
831,3.9,2.468,3.147,4.905
832,3.861,3.499,2.679,3.876
833,3.088,4.224,3.516,5.071
834,4.442,2.603,2.194,4.005
835,4.756,3.05,0.718,4.981
836,5.185,2.852,3.1,6.045
837,3.063,2.659,1.594,5.855
838,4.282,1.896,1.679,4.536
839,5.482,2.354,2.511,5.073
840,3.79,2.014,0.762,5.769
841,2.471,3.297,2.557,5.588
842,4.4,3.223,1.992,6.439
843,4.383,4.029,2.147,5.606
844,2.887,3.509,2.615,6.261
845,3.97,2.765,1.581,5.098
846,4.455,3.823,1.303,5.464
847,4.568,2.712,1.719,4.972
848,4.728,3.539,1.742,4.332
849,3.224,2.438,1.587,4.032
850,3.472,2.281,3.181,4.557
851,4.318,2.93,3.252,4.789
852,5.508,2.312,1.895,5.279
853,3.9,3.706,2.083,5.901
854,2.91,3.488,1.234,5.066
855,2.657,3.521,2.314,5.556
856,3.338,3.221,2.18,6.226
857,5.655,3.848,1.926,5.76
858,3.366,1.461,2.037,4.121
859,3.27,2.182,2.338,4.424
860,4.685,3.385,3.077,4.35
861,2.987,2.005,3.469,5.476
862,5.032,3.121,2.828,5.09
863,3.735,3.067,3.249,5.856
864,6.493,2.125,3.429,4.591
865,4.775,2.702,2.781,4.334
866,3.231,3.598,1.772,6.031
867,4.5,2.464,3.158,4.946
868,3.26,4.162,1.292,5.962
869,3.827,1.641,1.705,4.203
870,4.857,3.78,1.257,5.226
871,4.67,3.353,0.45,5.355
872,2.796,3.4,1.562,4.139
873,4.432,3.325,2.864,4.23
874,3.916,2.0,1.285,5.152
875,4.986,3.421,2.231,4.1
876,2.098,2.132,0.527,5.403
877,3.212,3.046,2.324,6.907
878,3.347,3.943,1.274,5.44
879,5.233,3.671,2.475,6.646
880,3.934,1.714,2.137,4.477
881,3.952,1.838,1.806,4.52
882,3.525,3.477,2.858,4.067
883,4.034,3.659,1.935,5.569
884,3.85,3.748,1.536,5.319
885,4.439,2.795,1.819,4.967
886,3.971,3.466,0.979,6.134
887,5.474,2.572,3.326,4.071
888,4.136,3.472,2.367,5.177
889,2.525,2.833,2.246,5.146
890,4.723,3.278,1.998,4.153
891,4.723,0.89,1.929,5.677
892,3.051,3.777,2.386,5.126
893,2.902,2.094,2.815,3.499
894,3.17,2.023,2.648,3.809
895,3.87,3.372,2.589,3.888
896,3.827,2.17,1.492,3.917
897,4.195,3.413,0.992,4.554
898,3.504,2.157,2.319,4.278
899,3.852,2.542,1.412,5.68
900,4.246,3.034,1.414,4.466
901,1.755,2.184,3.14,4.965
902,4.113,2.975,1.751,5.582
903,3.635,2.785,1.219,4.979
904,3.229,4.177,2.197,5.621
905,5.297,3.835,2.345,5.75
906,4.196,2.148,2.364,4.752
907,3.194,4.089,2.687,4.798
908,3.4,2.666,1.531,6.113
909,4.095,3.996,2.045,4.26
910,4.455,2.672,1.984,4.556
911,3.587,2.882,2.299,4.681
912,2.633,2.864,1.645,3.916
913,3.331,3.697,2.161,5.919
914,3.833,1.645,1.864,4.441
915,4.366,3.263,2.249,5.396
916,5.001,3.522,2.488,5.041
917,2.88,2.346,1.082,3.139
918,3.96,3.467,4.201,6.118
919,4.393,1.663,2.557,5.44
920,5.389,1.419,3.492,3.651
921,4.375,4.225,2.719,5.293
922,4.812,2.846,2.582,5.392
923,4.662,2.905,2.706,5.34
924,2.644,2.155,1.372,4.409
925,3.359,2.579,2.414,5.713
926,3.972,2.886,1.542,5.154
927,3.611,2.234,0.742,4.514
928,3.924,2.378,1.865,4.377
929,4.008,2.919,1.066,5.316
930,4.663,1.604,1.76,4.918
931,5.12,3.336,1.854,4.51
932,4.28,2.313,1.623,3.704
933,4.555,3.487,2.674,5.808
934,3.945,3.491,3.174,6.131
935,3.003,1.753,2.973,4.723
936,3.452,4.042,2.286,4.65
937,3.741,2.661,1.549,4.92
938,3.915,2.419,2.523,3.758
939,3.019,2.107,2.555,5.787
940,4.189,2.476,1.464,4.791
941,4.428,1.995,2.928,4.378
942,4.575,2.972,3.001,3.561
943,4.946,3.344,0.862,4.79
944,4.326,2.624,1.093,4.616
945,4.097,2.646,2.292,4.452
946,5.142,4.94,2.732,4.753
947,3.533,3.112,1.481,5.366
948,4.071,2.507,1.568,5.001
949,4.992,2.881,2.093,4.426
950,3.282,2.671,3.568,5.451
951,4.623,2.688,1.282,3.856
952,3.701,3.787,3.965,4.338
953,4.934,4.093,3.068,5.495
954,5.445,2.572,2.965,4.241
955,4.701,3.153,2.342,3.952
956,5.414,1.634,2.632,4.495
957,3.576,1.758,1.676,4.837
958,4.095,3.887,2.505,5.327
959,4.187,3.119,1.485,6.178
960,4.443,2.378,2.163,5.381
961,3.786,2.607,1.531,4.007
962,4.675,3.794,1.247,4.671
963,3.79,2.895,3.788,5.022
964,3.717,3.438,2.893,5.409
965,4.321,3.153,0.891,5.615
966,4.788,2.464,1.758,5.918
967,4.535,3.431,1.469,5.565
968,6.215,2.368,2.839,4.295
969,3.178,3.572,2.66,5.252
970,3.996,2.82,1.818,5.047
971,5.078,3.676,1.449,4.465
972,5.793,3.96,2.251,6.544
973,4.012,2.13,3.335,4.34
974,5.408,3.182,2.458,5.68
975,3.188,1.411,1.553,6.059
976,3.938,3.879,3.485,5.515
977,4.595,2.966,1.427,5.779
978,2.539,3.574,1.665,2.206
979,3.833,3.617,2.045,4.653
980,4.907,1.469,2.149,5.177
981,5.382,3.548,1.81,5.354
982,5.258,3.002,2.309,4.843
983,3.708,2.755,0.952,6.027
984,4.651,2.096,2.811,6.751
985,3.461,3.709,1.39,5.479
986,4.442,3.015,2.208,5.561
987,3.446,2.778,1.563,3.838
988,4.29,2.212,2.531,5.696
989,5.527,3.393,2.231,5.026
990,3.16,2.296,1.743,5.407
991,5.048,2.174,-0.488,3.622
992,2.67,2.807,3.536,4.494
993,3.812,2.375,2.566,5.035
994,2.737,2.858,2.526,5.412
995,4.247,4.07,2.336,6.004
996,4.094,2.879,1.57,4.727
997,3.347,2.31,2.976,6.432
998,3.857,1.997,1.543,6.211
999,3.809,2.679,2.53,4.482
